time_ms,real_part,imaginary_part,amplitude,power
0.0,0.0,0.0,0.0,0.0
6.510416666666667e-5,2.1602924424535375e-7,2.0410611491577905e-7,2.972001691036395e-7,8.832794051523191e-14
0.00013020833333333333,5.394443834082738e-7,5.145700943936715e-7,7.455082996419589e-7,5.557826248350447e-13
0.0001953125,4.7050115683827367e-7,4.7257881375926074e-7,6.668598606905831e-7,4.4470207380026383e-13
0.00026041666666666666,6.4312736206077e-8,1.0850418375416873e-7,1.2613201786410483e-7,1.590928593047086e-14
0.0003255208333333333,-1.5034841800895827e-7,-1.5961314540516496e-7,2.1927380824878922e-7,4.808100298392678e-14
0.000390625,7.779443443049855e-8,-1.4758421490083207e-7,1.6683247440548295e-7,2.783307451625612e-14
0.0004557291666666667,3.994533350457698e-7,-8.409243057456114e-8,4.082088972072086e-7,1.6663450375912541e-13
0.0005208333333333333,3.8226223168204673e-7,-1.5533598526273427e-7,4.1261808259949437e-7,1.7025368208808319e-13
0.0005859375,7.716404108811838e-8,-2.0060541817506085e-7,2.1493446219310633e-7,4.6196823038239855e-14
0.0006510416666666666,-1.1113441467160729e-7,-1.8142102854316862e-8,1.1260547953087084e-7,1.2679994020377373e-14
0.0007161458333333333,5.600843119179647e-8,2.597487989435784e-7,2.657186160531432e-7,7.060638291719773e-14
0.00078125,4.664690636332678e-7,3.2620884096375163e-7,5.692148937350567e-7,3.2400559524981187e-13
0.0008463541666666667,8.918010484966888e-7,1.1898828772732771e-7,8.997040195064568e-7,8.094673227160748e-13
0.0009114583333333333,1.1884376455061263e-6,-1.3937694056681675e-7,1.1965826209743777e-6,1.4318099688179111e-12
0.0009765625,1.2917581124824498e-6,-2.6387799329188176e-7,1.3184349117449719e-6,1.7382706165079718e-12
0.0010416666666666667,1.2236732633157835e-6,-2.3686785991357447e-7,1.2463878362748634e-6,1.5534826384139357e-12
0.0011067708333333333,1.1638001765625446e-6,7.686685122271504e-9,1.1638255608531629e-6,1.3544899360951791e-12
0.001171875,1.3521925906648503e-6,7.025639355186754e-7,1.5238178650155041e-6,2.322020885740409e-12
0.0012369791666666666,1.8147618668781575e-6,2.009807550657734e-6,2.707893466175495e-6,7.332687024155936e-12
0.0013020833333333333,2.2652041339746084e-6,3.774183218355586e-6,4.401773362440708e-6,1.9375608734292582e-11
0.0013671875,2.36359266740421e-6,5.636420972624713e-6,6.11194009116996e-6,3.735581167805067e-11
0.0014322916666666666,2.022489823317904e-6,7.301992182474523e-6,7.576909324938733e-6,5.740955491834353e-11
0.0014973958333333334,1.4033355091214723e-6,8.524750157048936e-6,8.639485852252268e-6,7.464071579126709e-11
0.0015625,6.893717873930742e-7,8.853315595892393e-6,8.880114329316093e-6,7.8856430501725e-11
0.0016276041666666667,-2.928366371459878e-8,7.680844589818457e-6,7.680900412445405e-6,5.8996231145904e-11
0.0016927083333333334,-6.768076389033486e-7,4.864204569117485e-6,4.91106451498057e-6,2.4118554670301343e-11
0.0017578125,-1.1422774049494028e-6,1.3647548860398297e-6,1.7797060343853224e-6,3.1673535688275305e-12
0.0018229166666666667,-1.4127877014904575e-6,-1.0131184785613313e-6,1.738498818258188e-6,3.0223781410851167e-12
0.0018880208333333333,-1.753162888200152e-6,-1.0019704721122007e-6,2.0192882259714797e-6,4.077524939547045e-12
0.001953125,-2.659320775940462e-6,7.273035478784488e-7,2.756983394963626e-6,7.60095744010516e-12
0.002018229166666667,-4.466489638193672e-6,1.75680736723608e-6,4.79957308660535e-6,2.3035901813666402e-11
0.0020833333333333333,-6.853588949192601e-6,4.190504188578665e-8,6.8537170584311685e-6,4.697343751703039e-11
0.0021484375,-8.76943358678131e-6,-3.8811566398002015e-6,9.58990835699869e-6,9.19663422956333e-11
0.0022135416666666666,-9.076822718086802e-6,-7.064228662328524e-6,1.1501827561272187e-5,1.3229203724924053e-10
0.0022786458333333335,-7.430133190988791e-6,-6.934220593082607e-6,1.0163183284255194e-5,1.0329029446936419e-10
0.00234375,-4.419246695129075e-6,-3.9431572357971255e-6,5.922687763053906e-6,3.5078230338628475e-11
0.0024088541666666668,-7.097447262090887e-7,-1.1596429078339389e-6,1.3595989298580547e-6,1.8485092500711676e-12
0.0024739583333333332,3.7929613574635335e-6,-1.1779776035034683e-6,3.971673084931259e-6,1.5774187093567386e-11
0.0025390625,9.55505031779596e-6,-3.76389584918216e-6,1.0269659124776409e-5,1.0546589853910337e-10
