frequency_mhz,amplitude_spectrum,power_spectrum
-1.9957983193277316,2.7476618026966064e-16,7.549645381997965e-32
-1.988795518207283,2.5589376332604516e-16,6.548161810916602e-32
-1.9817927170868348,1.1443916996305594e-16,1.3096323621833204e-32
-1.9747899159663866,3.236828524569469e-16,1.0477058897466563e-31
-1.9677871148459385,1.0007415106216802e-16,1.0014835710813626e-32
-1.9607843137254903,1.7772239894833365e-16,3.158525108795067e-32
-1.9537815126050422,6.206335383118183e-17,3.851859888774472e-33
-1.946778711484594,2.8576114088871287e-16,8.16594296420188e-32
-1.9397759103641459,1.7554167342883506e-16,3.0814879110195774e-32
-1.9327731092436977,1.5700924586837752e-16,2.465190328815662e-32
-1.9257703081232496,1.6184142622847344e-16,2.619264724366641e-32
-1.9187675070028014,8.326672684688674e-17,6.933347799794049e-33
-1.9117647058823533,2.498001805406602e-16,6.240013019814644e-32
-1.904761904761905,6.206335383118183e-17,3.851859888774472e-33
-1.897759103641457,1.1775693440128312e-16,1.3866695599588098e-32
-1.8907563025210088,1.7554167342883506e-16,3.0814879110195774e-32
-1.8837535014005606,5.551115123125783e-17,3.0814879110195774e-33
-1.8767507002801125,6.206335383118183e-17,3.851859888774472e-33
-1.8697478991596643,3.1031676915590914e-16,9.629649721936179e-32
-1.8627450980392162,1.8619006149354548e-16,3.4666738998970245e-32
-1.8557422969187676,2.3714374201337736e-16,5.623715437610729e-32
-1.8487394957983194,1.0007415106216802e-16,1.0014835710813626e-32
-1.8417366946778713,2.2887833992611187e-16,5.238529448733282e-32
-1.8347338935574231,1.4946834900704541e-16,2.2340787354891936e-32
-1.827731092436975,1.1775693440128312e-16,1.3866695599588098e-32
-1.8207282913165268,1.1102230246251565e-16,1.232595164407831e-32
-1.8137254901960786,5.551115123125783e-17,3.0814879110195774e-33
-1.8067226890756305,0.9999999999999998,0.9999999999999997
-1.7997198879551823,0.9999999999999999,0.9999999999999998
-1.7927170868347342,1.0,1.0
-1.785714285714286,0.9999999999999999,0.9999999999999998
-1.7787114845938379,0.9999999999999998,0.9999999999999996
-1.7717086834733897,1.0,1.0
-1.7647058823529416,0.9999999999999996,0.9999999999999992
-1.7577030812324934,1.0,1.0
-1.7507002801120453,0.9999999999999998,0.9999999999999996
-1.743697478991597,1.0,1.0
-1.736694677871149,1.0,1.0
-1.7296918767507004,0.9999999999999998,0.9999999999999996
-1.7226890756302522,1.0,1.0
-1.715686274509804,0.9999999999999999,0.9999999999999998
-1.708683473389356,1.0,1.0
-1.7016806722689077,1.0,1.0
-1.6946778711484596,1.0,1.0
-1.6876750700280114,0.9999999999999997,0.9999999999999993
-1.6806722689075633,0.9999999999999998,0.9999999999999996
-1.6736694677871151,0.9999999999999999,0.9999999999999998
-1.666666666666667,0.9999999999999999,0.9999999999999998
-1.6596638655462188,0.9999999999999998,0.9999999999999997
-1.6526610644257707,0.9999999999999998,0.9999999999999997
-1.6456582633053225,1.0000000000000002,1.0000000000000004
-1.6386554621848743,0.9999999999999997,0.9999999999999993
-1.6316526610644262,0.9999999999999996,0.9999999999999991
-1.624649859943978,0.9999999999999998,0.9999999999999996
-1.6176470588235299,0.9999999999999999,0.9999999999999998
-1.6106442577030817,0.9999999999999996,0.9999999999999992
-1.6036414565826331,0.9999999999999998,0.9999999999999996
-1.596638655462185,1.0,1.0
-1.5896358543417368,0.9999999999999999,0.9999999999999998
-1.5826330532212887,1.0,1.0
-1.5756302521008405,0.9999999999999998,0.9999999999999996
-1.5686274509803924,0.9999999999999997,0.9999999999999993
-1.5616246498599442,0.9999999999999997,0.9999999999999993
-1.554621848739496,0.9999999999999998,0.9999999999999996
-1.547619047619048,0.9999999999999999,0.9999999999999998
-1.5406162464985997,0.9999999999999998,0.9999999999999997
-1.5336134453781516,0.9999999999999998,0.9999999999999996
-1.5266106442577034,0.9999999999999999,0.9999999999999998
-1.5196078431372553,0.9999999999999996,0.9999999999999992
-1.5126050420168071,0.9999999999999998,0.9999999999999996
-1.505602240896359,0.9999999999999999,0.9999999999999998
-1.4985994397759108,0.9999999999999998,0.9999999999999996
-1.4915966386554627,0.9999999999999999,0.9999999999999998
-1.4845938375350145,0.9999999999999997,0.9999999999999993
-1.477591036414566,0.9999999999999997,0.9999999999999993
-1.4705882352941178,1.0000000000000002,1.0000000000000004
-1.4635854341736696,0.9999999999999998,0.9999999999999998
-1.4565826330532214,0.9999999999999998,0.9999999999999997
-1.4495798319327733,0.9999999999999998,0.9999999999999997
-1.4425770308123251,0.9999999999999998,0.9999999999999996
-1.435574229691877,0.9999999999999999,0.9999999999999998
-1.4285714285714288,0.9999999999999996,0.9999999999999991
-1.4215686274509807,1.0,1.0
-1.4145658263305325,0.9999999999999998,0.9999999999999997
-1.4075630252100844,0.9999999999999999,0.9999999999999998
-1.4005602240896362,0.9999999999999999,0.9999999999999998
-1.393557422969188,1.0,1.0
-1.38655462184874,0.9999999999999998,0.9999999999999997
-1.3795518207282917,0.9999999999999997,0.9999999999999993
-1.3725490196078436,1.0,1.0
-1.3655462184873954,1.0,1.0
-1.3585434173669473,0.9999999999999998,0.9999999999999997
-1.3515406162464991,0.9999999999999996,0.9999999999999991
-1.3445378151260505,0.9999999999999998,0.9999999999999996
-1.3375350140056024,0.9999999999999996,0.9999999999999992
-1.3305322128851542,0.9999999999999996,0.9999999999999992
-1.323529411764706,0.9999999999999998,0.9999999999999996
-1.316526610644258,0.9999999999999999,0.9999999999999998
-1.3095238095238098,1.0,1.0
-1.3025210084033616,1.0,1.0
-1.2955182072829134,0.9999999999999998,0.9999999999999996
-1.2885154061624653,0.9999999999999996,0.9999999999999992
-1.2815126050420171,1.0,1.0
-1.274509803921569,0.9999999999999996,0.9999999999999991
-1.2675070028011208,0.9999999999999998,0.9999999999999996
-1.2605042016806727,0.9999999999999998,0.9999999999999997
-1.2535014005602245,0.9999999999999997,0.9999999999999993
-1.2464985994397764,0.9999999999999998,0.9999999999999996
-1.2394957983193282,0.9999999999999998,0.9999999999999996
-1.23249299719888,0.9999999999999998,0.9999999999999996
-1.225490196078432,0.9999999999999996,0.9999999999999992
-1.2184873949579833,0.9999999999999998,0.9999999999999996
-1.2114845938375352,0.9999999999999998,0.9999999999999996
-1.204481792717087,0.9999999999999997,0.9999999999999993
-1.1974789915966388,0.9999999999999994,0.9999999999999989
-1.1904761904761907,0.9999999999999998,0.9999999999999996
-1.1834733893557425,0.9999999999999998,0.9999999999999998
-1.1764705882352944,0.9999999999999998,0.9999999999999997
-1.1694677871148462,0.9999999999999998,0.9999999999999996
-1.162464985994398,0.9999999999999999,0.9999999999999998
-1.15546218487395,0.9999999999999998,0.9999999999999996
-1.1484593837535018,0.9999999999999998,0.9999999999999996
-1.1414565826330536,0.9999999999999999,0.9999999999999998
-1.1344537815126055,0.9999999999999999,0.9999999999999998
-1.1274509803921573,0.9999999999999996,0.9999999999999992
-1.1204481792717091,1.0,1.0
-1.113445378151261,1.0,1.0000000000000002
-1.1064425770308128,0.9999999999999998,0.9999999999999997
-1.0994397759103647,0.9999999999999996,0.9999999999999992
-1.092436974789916,0.9999999999999999,0.9999999999999998
-1.085434173669468,0.9999999999999999,0.9999999999999998
-1.0784313725490198,0.9999999999999998,0.9999999999999997
-1.0714285714285716,0.9999999999999997,0.9999999999999993
-1.0644257703081235,0.9999999999999998,0.9999999999999998
-1.0574229691876753,0.9999999999999997,0.9999999999999993
-1.0504201680672272,0.9999999999999999,0.9999999999999998
-1.043417366946779,0.9999999999999996,0.9999999999999992
-1.0364145658263308,0.9999999999999998,0.9999999999999996
-1.0294117647058827,0.9999999999999998,0.9999999999999996
-1.0224089635854345,0.9999999999999998,0.9999999999999996
-1.0154061624649864,0.9999999999999997,0.9999999999999993
-1.0084033613445382,0.9999999999999998,0.9999999999999996
-1.00140056022409,1.0,1.0
-0.9943977591036415,1.0,1.0
-0.9873949579831933,0.9999999999999998,0.9999999999999998
-0.9803921568627452,0.9999999999999996,0.9999999999999992
-0.973389355742297,0.9999999999999998,0.9999999999999997
-0.9663865546218489,0.9999999999999996,0.9999999999999992
-0.9593837535014007,1.0,1.0000000000000002
-0.9523809523809526,0.9999999999999998,0.9999999999999997
-0.9453781512605044,0.9999999999999999,0.9999999999999998
-0.9383753501400562,1.0,1.0
-0.9313725490196081,0.9999999999999998,0.9999999999999996
-0.9243697478991599,1.0,1.0
-0.9173669467787118,0.9999999999999998,0.9999999999999997
-0.9103641456582636,0.9999999999999999,0.9999999999999998
-0.9033613445378155,0.9999999999999998,0.9999999999999996
-0.8963585434173673,0.9999999999999998,0.9999999999999997
-0.8893557422969192,0.9999999999999998,0.9999999999999996
-0.882352941176471,0.9999999999999999,0.9999999999999998
-0.8753501400560229,0.9999999999999998,0.9999999999999997
-0.8683473389355747,0.9999999999999996,0.9999999999999992
-0.8613445378151265,0.9999999999999998,0.9999999999999997
-0.8543417366946784,0.9999999999999999,0.9999999999999998
-0.8473389355742302,0.9999999999999999,0.9999999999999998
-0.8403361344537821,0.9999999999999998,0.9999999999999997
-0.8333333333333339,0.9999999999999998,0.9999999999999997
-0.8263305322128858,0.9999999999999997,0.9999999999999993
-0.8193277310924376,0.9999999999999998,0.9999999999999998
-0.8123249299719895,0.9999999999999996,0.9999999999999992
-0.8053221288515413,1.0,1.0
-0.7983193277310932,0.9999999999999998,0.9999999999999997
-0.791316526610645,1.0,1.0
-0.7843137254901968,0.9999999999999997,0.9999999999999993
-0.7773109243697487,0.9999999999999998,0.9999999999999997
-0.7703081232492996,0.9999999999999999,0.9999999999999998
-0.7633053221288515,0.9999999999999996,0.9999999999999991
-0.7563025210084033,0.9999999999999998,0.9999999999999997
-0.7492997198879552,1.0,1.0
-0.742296918767507,0.9999999999999999,0.9999999999999999
-0.7352941176470589,1.0,1.0000000000000002
-0.7282913165266107,0.9999999999999999,0.9999999999999999
-0.7212885154061626,0.9999999999999998,0.9999999999999998
-0.7142857142857144,0.9999999999999998,0.9999999999999997
-0.7072829131652663,1.0,1.0
-0.7002801120448181,0.9999999999999998,0.9999999999999996
-0.69327731092437,0.9999999999999999,0.9999999999999999
-0.6862745098039218,0.9999999999999998,0.9999999999999997
-0.6792717086834736,1.0,1.0
-0.6722689075630255,0.9999999999999996,0.9999999999999992
-0.6652661064425773,0.9999999999999998,0.9999999999999997
-0.6582633053221292,0.9999999999999998,0.9999999999999996
-0.651260504201681,0.9999999999999997,0.9999999999999993
-0.6442577030812329,0.9999999999999996,0.9999999999999992
-0.6372549019607847,0.9999999999999999,0.9999999999999998
-0.6302521008403366,0.9999999999999999,0.9999999999999999
-0.6232492997198884,0.9999999999999999,0.9999999999999998
-0.6162464985994403,0.9999999999999997,0.9999999999999993
-0.6092436974789921,0.9999999999999998,0.9999999999999997
-0.6022408963585439,0.9999999999999999,0.9999999999999998
-0.5952380952380958,0.9999999999999999,0.9999999999999999
-0.5882352941176476,0.9999999999999998,0.9999999999999996
-0.5812324929971995,0.9999999999999999,0.9999999999999999
-0.5742296918767513,0.9999999999999996,0.9999999999999991
-0.5672268907563032,1.0,1.0
-0.560224089635855,0.9999999999999998,0.9999999999999998
-0.5532212885154069,0.9999999999999998,0.9999999999999996
-0.5462184873949587,0.9999999999999999,0.9999999999999998
-0.5392156862745106,0.9999999999999998,0.9999999999999996
-0.5322128851540624,1.0,1.0
-0.5252100840336142,1.0,1.0
-0.5182072829131652,0.9999999999999998,0.9999999999999998
-0.511204481792717,0.9999999999999999,0.9999999999999998
-0.5042016806722689,0.9999999999999999,0.9999999999999998
-0.49719887955182074,0.9999999999999998,0.9999999999999996
-0.4901960784313726,0.9999999999999998,0.9999999999999996
-0.48319327731092443,1.0000000000000002,1.0000000000000004
-0.4761904761904763,0.9999999999999998,0.9999999999999996
-0.4691876750700281,1.0,1.0
-0.46218487394957997,1.0,1.0
-0.4551820728291318,1.0,1.0
-0.44817927170868366,0.9999999999999996,0.9999999999999992
-0.4411764705882355,0.9999999999999998,0.9999999999999996
-0.43417366946778735,0.9999999999999998,0.9999999999999996
-0.4271708683473392,0.9999999999999999,0.9999999999999999
-0.42016806722689104,0.9999999999999996,0.9999999999999991
-0.4131652661064429,0.9999999999999998,0.9999999999999997
-0.40616246498599473,0.9999999999999998,0.9999999999999997
-0.3991596638655466,0.9999999999999994,0.9999999999999989
-0.3921568627450984,0.9999999999999999,0.9999999999999999
-0.38515406162465027,1.0,1.0
-0.3781512605042021,0.9999999999999997,0.9999999999999993
-0.37114845938375396,0.9999999999999998,0.9999999999999998
-0.3641456582633058,0.9999999999999998,0.9999999999999997
-0.35714285714285765,0.9999999999999998,0.9999999999999996
-0.3501400560224095,1.0,1.0
-0.34313725490196134,0.9999999999999999,0.9999999999999999
-0.3361344537815132,1.0,1.0
-0.32913165266106503,0.9999999999999997,0.9999999999999993
-0.3221288515406169,1.0,1.0
-0.3151260504201687,0.9999999999999998,0.9999999999999997
-0.30812324929972057,0.9999999999999997,0.9999999999999993
-0.3011204481792724,0.9999999999999998,0.9999999999999996
-0.29411764705882426,0.9999999999999996,0.9999999999999991
-0.2871148459383761,0.9999999999999998,0.9999999999999996
-0.28011204481792795,0.9999999999999998,0.9999999999999996
-0.2731092436974798,0.9999999999999997,0.9999999999999993
-0.26610644257703164,1.0,1.0
-0.2591036414565826,0.9999999999999997,0.9999999999999993
-0.25210084033613445,1.0,1.0
-0.2450980392156863,0.9999999999999998,0.9999999999999998
-0.23809523809523814,0.9999999999999997,0.9999999999999993
-0.23109243697478998,1.0,1.0000000000000002
-0.22408963585434183,0.9999999999999998,0.9999999999999998
-0.21708683473389367,1.0,1.0000000000000002
-0.21008403361344552,0.9999999999999998,0.9999999999999996
-0.20308123249299737,0.9999999999999997,0.9999999999999993
-0.1960784313725492,0.9999999999999996,0.9999999999999992
-0.18907563025210106,0.9999999999999996,0.9999999999999992
-0.1820728291316529,0.9999999999999997,0.9999999999999993
-0.17507002801120475,0.9999999999999996,0.9999999999999992
-0.1680672268907566,0.9999999999999998,0.9999999999999996
-0.16106442577030844,1.0,1.0
-0.15406162464986028,0.9999999999999996,0.9999999999999992
-0.14705882352941213,1.0,1.0
-0.14005602240896398,0.9999999999999998,0.9999999999999996
-0.13305322128851582,0.9999999999999998,0.9999999999999997
-0.12605042016806767,1.0,1.0
-0.11904761904761951,1.0000000000000002,1.0000000000000004
-0.11204481792717136,0.9999999999999999,0.9999999999999998
-0.1050420168067232,1.0000000000000002,1.0000000000000004
-0.09803921568627505,0.9999999999999999,0.9999999999999998
-0.0910364145658269,0.9999999999999996,0.9999999999999992
-0.08403361344537874,1.0,1.0
-0.07703081232493059,0.9999999999999998,0.9999999999999998
-0.07002801120448243,0.9999999999999999,0.9999999999999998
-0.06302521008403428,0.9999999999999996,0.9999999999999992
-0.05602240896358612,0.9999999999999996,0.9999999999999991
-0.04901960784313797,0.9999999999999996,0.9999999999999991
-0.042016806722689815,0.9999999999999998,0.9999999999999997
-0.03501400560224166,0.9999999999999999,0.9999999999999998
-0.028011204481793506,0.9999999999999999,0.9999999999999999
-0.02100840336134535,0.9999999999999996,0.9999999999999992
-0.014005602240897197,0.9999999999999997,0.9999999999999993
-0.007002801120449043,0.9999999999999999,0.9999999999999998
0.0,1.0,1.0
0.007002801120448154,1.0,1.0
0.014005602240896309,1.0,1.0000000000000002
0.021008403361344463,0.9999999999999998,0.9999999999999998
0.028011204481792618,1.0,1.0
0.03501400560224077,0.9999999999999999,0.9999999999999998
0.042016806722688926,1.0,1.0000000000000002
0.04901960784313708,0.9999999999999998,0.9999999999999997
0.056022408963585235,0.9999999999999998,0.9999999999999996
0.06302521008403339,1.0,1.0
0.07002801120448154,0.9999999999999998,0.9999999999999997
0.0770308123249297,0.9999999999999998,0.9999999999999996
0.08403361344537785,0.9999999999999999,0.9999999999999998
0.09103641456582601,0.9999999999999998,0.9999999999999996
0.09803921568627416,0.9999999999999999,0.9999999999999998
0.10504201680672232,0.9999999999999998,0.9999999999999998
0.11204481792717047,0.9999999999999999,0.9999999999999999
0.11904761904761862,1.0,1.0
0.12605042016806678,0.9999999999999999,0.9999999999999998
0.13305322128851493,0.9999999999999999,0.9999999999999998
0.1400560224089631,1.0,1.0
0.14705882352941124,0.9999999999999998,0.9999999999999998
0.1540616246498594,1.0,1.0
0.16106442577030755,0.9999999999999998,0.9999999999999996
0.1680672268907557,0.9999999999999998,0.9999999999999996
0.17507002801120386,0.9999999999999999,0.9999999999999999
0.18207282913165201,1.0,1.0
0.18907563025210017,1.0,1.0
0.19607843137254832,1.0,1.0
0.20308123249299648,0.9999999999999999,0.9999999999999998
0.21008403361344463,0.9999999999999999,0.9999999999999998
0.2170868347338928,0.9999999999999998,0.9999999999999996
0.22408963585434094,0.9999999999999998,0.9999999999999997
0.2310924369747891,1.0,1.0
0.23809523809523725,1.0000000000000002,1.0000000000000004
0.2450980392156854,1.0,1.0
0.25210084033613445,1.0,1.0
0.2591036414565826,0.9999999999999998,0.9999999999999997
0.26610644257703076,1.0,1.0
0.2731092436974789,0.9999999999999998,0.9999999999999996
0.28011204481792706,0.9999999999999997,0.9999999999999993
0.2871148459383752,0.9999999999999999,0.9999999999999998
0.2941176470588234,1.0,1.0
0.3011204481792715,0.9999999999999998,0.9999999999999996
0.3081232492997197,1.0,1.0
0.31512605042016784,1.0000000000000002,1.0000000000000004
0.322128851540616,1.0,1.0
0.32913165266106414,1.0000000000000002,1.0000000000000004
0.3361344537815123,0.9999999999999999,0.9999999999999999
0.34313725490196045,0.9999999999999998,0.9999999999999998
0.3501400560224086,0.9999999999999998,0.9999999999999996
0.35714285714285676,0.9999999999999999,0.9999999999999998
0.3641456582633049,0.9999999999999998,0.9999999999999996
0.37114845938375307,1.0,1.0
0.3781512605042012,0.9999999999999999,0.9999999999999998
0.3851540616246494,0.9999999999999999,0.9999999999999998
0.39215686274509753,0.9999999999999999,0.9999999999999998
0.3991596638655457,1.0,1.0
0.40616246498599384,1.0,1.0
0.413165266106442,0.9999999999999999,0.9999999999999998
0.42016806722689015,0.9999999999999998,0.9999999999999996
0.4271708683473383,0.9999999999999999,0.9999999999999998
0.43417366946778646,0.9999999999999996,0.9999999999999992
0.4411764705882346,1.0000000000000002,1.0000000000000004
0.44817927170868277,1.0,1.0
0.4551820728291309,1.0000000000000002,1.0000000000000004
0.4621848739495791,0.9999999999999999,0.9999999999999998
0.46918767507002723,0.9999999999999998,0.9999999999999997
0.4761904761904754,1.0000000000000002,1.0000000000000004
0.48319327731092354,0.9999999999999999,0.9999999999999998
0.4901960784313717,1.0,1.0
0.49719887955181985,1.0,1.0
0.504201680672268,0.9999999999999999,0.9999999999999998
0.511204481792717,0.9999999999999999,0.9999999999999998
0.5182072829131652,0.9999999999999998,0.9999999999999998
0.5252100840336134,0.9999999999999997,0.9999999999999993
0.5322128851540615,0.9999999999999997,0.9999999999999993
0.5392156862745097,0.9999999999999998,0.9999999999999997
0.5462184873949578,1.0,1.0
0.553221288515406,0.9999999999999999,0.9999999999999998
0.5602240896358541,1.0,1.0
0.5672268907563023,1.0000000000000002,1.0000000000000004
0.5742296918767504,0.9999999999999999,0.9999999999999998
0.5812324929971986,0.9999999999999998,0.9999999999999997
0.5882352941176467,0.9999999999999999,0.9999999999999998
0.5952380952380949,0.9999999999999999,0.9999999999999998
0.602240896358543,0.9999999999999998,0.9999999999999997
0.6092436974789912,0.9999999999999998,0.9999999999999997
0.6162464985994394,0.9999999999999997,0.9999999999999993
0.6232492997198875,1.0,1.0
0.6302521008403357,0.9999999999999998,0.9999999999999996
0.6372549019607838,0.9999999999999996,0.9999999999999992
0.644257703081232,0.9999999999999999,0.9999999999999998
0.6512605042016801,0.9999999999999999,0.9999999999999998
0.6582633053221283,0.9999999999999999,0.9999999999999998
0.6652661064425764,0.9999999999999999,0.9999999999999998
0.6722689075630246,1.0,1.0
0.6792717086834728,0.9999999999999997,0.9999999999999993
0.6862745098039209,0.9999999999999996,0.9999999999999992
0.6932773109243691,0.9999999999999998,0.9999999999999997
0.7002801120448172,0.9999999999999999,0.9999999999999998
0.7072829131652654,0.9999999999999999,0.9999999999999998
0.7142857142857135,1.0000000000000002,1.0000000000000002
0.7212885154061617,0.9999999999999999,0.9999999999999998
0.7282913165266098,0.9999999999999997,0.9999999999999993
0.735294117647058,0.9999999999999999,0.9999999999999998
0.7422969187675061,0.9999999999999997,0.9999999999999993
0.7492997198879543,1.0,1.0
0.7563025210084025,1.0,1.0
0.7633053221288515,0.9999999999999996,0.9999999999999992
0.7703081232492996,0.9999999999999998,0.9999999999999998
0.7773109243697478,0.9999999999999999,0.9999999999999998
0.784313725490196,0.9999999999999998,0.9999999999999996
0.7913165266106441,0.9999999999999999,0.9999999999999998
0.7983193277310923,0.9999999999999999,0.9999999999999998
0.8053221288515404,0.9999999999999998,0.9999999999999996
0.8123249299719886,1.0,1.0000000000000002
0.8193277310924367,0.9999999999999998,0.9999999999999998
0.8263305322128849,1.0000000000000002,1.0000000000000004
0.833333333333333,1.0,1.0
0.8403361344537812,0.9999999999999998,0.9999999999999997
0.8473389355742293,0.9999999999999998,0.9999999999999997
0.8543417366946775,0.9999999999999998,0.9999999999999996
0.8613445378151257,1.0,1.0
0.8683473389355738,1.0,1.0
0.875350140056022,0.9999999999999998,0.9999999999999997
0.8823529411764701,0.9999999999999998,0.9999999999999997
0.8893557422969183,0.9999999999999998,0.9999999999999997
0.8963585434173664,0.9999999999999996,0.9999999999999991
0.9033613445378146,1.0,1.0
0.9103641456582627,0.9999999999999997,0.9999999999999993
0.9173669467787109,0.9999999999999998,0.9999999999999997
0.924369747899159,1.0,1.0000000000000002
0.9313725490196072,0.9999999999999999,0.9999999999999999
0.9383753501400554,0.9999999999999998,0.9999999999999996
0.9453781512605035,0.9999999999999998,0.9999999999999997
0.9523809523809517,0.9999999999999998,0.9999999999999997
0.9593837535013998,0.9999999999999999,0.9999999999999998
0.966386554621848,0.9999999999999999,0.9999999999999999
0.9733893557422961,0.9999999999999996,0.9999999999999992
0.9803921568627443,0.9999999999999998,0.9999999999999997
0.9873949579831924,1.0000000000000002,1.0000000000000004
0.9943977591036406,0.9999999999999998,0.9999999999999996
1.0014005602240887,0.9999999999999997,0.9999999999999993
1.008403361344537,0.9999999999999998,0.9999999999999996
1.015406162464985,0.9999999999999997,0.9999999999999993
1.022408963585434,0.9999999999999998,0.9999999999999996
1.0294117647058822,0.9999999999999998,0.9999999999999996
1.0364145658263304,0.9999999999999999,0.9999999999999999
1.0434173669467786,0.9999999999999999,0.9999999999999998
1.0504201680672267,0.9999999999999998,0.9999999999999997
1.0574229691876749,0.9999999999999997,0.9999999999999993
1.064425770308123,0.9999999999999998,0.9999999999999996
1.0714285714285712,0.9999999999999999,0.9999999999999999
1.0784313725490193,0.9999999999999999,0.9999999999999999
1.0854341736694675,0.9999999999999999,0.9999999999999999
1.0924369747899156,0.9999999999999997,0.9999999999999993
1.0994397759103638,1.0000000000000002,1.0000000000000002
1.106442577030812,0.9999999999999997,0.9999999999999993
1.11344537815126,0.9999999999999998,0.9999999999999996
1.1204481792717083,0.9999999999999999,0.9999999999999998
1.1274509803921564,0.9999999999999998,0.9999999999999996
1.1344537815126046,0.9999999999999997,0.9999999999999993
1.1414565826330527,0.9999999999999998,0.9999999999999997
1.1484593837535009,0.9999999999999998,0.9999999999999998
1.155462184873949,0.9999999999999999,0.9999999999999998
1.1624649859943972,0.9999999999999998,0.9999999999999996
1.1694677871148453,0.9999999999999998,0.9999999999999996
1.1764705882352935,0.9999999999999999,0.9999999999999998
1.1834733893557416,0.9999999999999998,0.9999999999999997
1.1904761904761898,0.9999999999999998,0.9999999999999996
1.197478991596638,0.9999999999999998,0.9999999999999997
1.204481792717086,1.0000000000000002,1.0000000000000002
1.2114845938375343,0.9999999999999998,0.9999999999999997
1.2184873949579824,0.9999999999999999,0.9999999999999999
1.2254901960784306,0.9999999999999999,0.9999999999999998
1.2324929971988787,0.9999999999999999,0.9999999999999998
1.2394957983193269,0.9999999999999998,0.9999999999999996
1.246498599439775,0.9999999999999997,0.9999999999999993
1.2535014005602232,0.9999999999999998,0.9999999999999997
1.2605042016806713,0.9999999999999998,0.9999999999999998
1.2675070028011195,0.9999999999999998,0.9999999999999996
1.2745098039215677,0.9999999999999998,0.9999999999999996
1.2815126050420167,0.9999999999999997,0.9999999999999993
1.2885154061624648,1.0,1.0
1.295518207282913,0.9999999999999997,0.9999999999999993
1.3025210084033612,0.9999999999999997,0.9999999999999993
1.3095238095238093,1.0,1.0000000000000002
1.3165266106442575,1.0,1.0
1.3235294117647056,0.9999999999999996,0.9999999999999992
1.3305322128851538,0.9999999999999998,0.9999999999999997
1.337535014005602,1.0,1.0
1.34453781512605,0.9999999999999997,0.9999999999999993
1.3515406162464982,0.9999999999999998,0.9999999999999997
1.3585434173669464,0.9999999999999998,0.9999999999999998
1.3655462184873945,0.9999999999999999,0.9999999999999999
1.3725490196078427,0.9999999999999997,0.9999999999999993
1.3795518207282909,0.9999999999999998,0.9999999999999996
1.386554621848739,0.9999999999999994,0.9999999999999989
1.3935574229691872,1.0,1.0
1.4005602240896353,0.9999999999999998,0.9999999999999997
1.4075630252100835,0.9999999999999997,0.9999999999999993
1.4145658263305316,0.9999999999999997,0.9999999999999993
1.4215686274509798,0.9999999999999997,0.9999999999999993
1.428571428571428,0.9999999999999998,0.9999999999999997
1.435574229691876,0.9999999999999998,0.9999999999999996
1.4425770308123242,0.9999999999999997,0.9999999999999993
1.4495798319327724,0.9999999999999998,0.9999999999999996
1.4565826330532206,0.9999999999999998,0.9999999999999996
1.4635854341736687,0.9999999999999996,0.9999999999999991
1.4705882352941169,0.9999999999999996,0.9999999999999992
1.477591036414565,0.9999999999999996,0.9999999999999992
1.4845938375350132,0.9999999999999998,0.9999999999999997
1.4915966386554613,0.9999999999999999,0.9999999999999999
1.4985994397759095,0.9999999999999998,0.9999999999999996
1.5056022408963576,0.9999999999999998,0.9999999999999997
1.5126050420168058,0.9999999999999996,0.9999999999999992
1.519607843137254,0.9999999999999998,0.9999999999999997
1.526610644257702,0.9999999999999996,0.9999999999999992
1.5336134453781511,1.0,1.0
1.5406162464985993,0.9999999999999999,0.9999999999999998
1.5476190476190474,1.0,1.0
1.5546218487394956,0.9999999999999999,0.9999999999999998
1.5616246498599438,0.9999999999999997,0.9999999999999993
1.568627450980392,0.9999999999999999,0.9999999999999998
1.57563025210084,0.9999999999999998,0.9999999999999996
1.5826330532212882,0.9999999999999998,0.9999999999999997
1.5896358543417364,1.0,1.0
1.5966386554621845,0.9999999999999996,0.9999999999999992
1.6036414565826327,0.9999999999999996,0.9999999999999992
1.6106442577030808,0.9999999999999997,0.9999999999999993
1.617647058823529,0.9999999999999998,0.9999999999999998
1.6246498599439771,0.9999999999999998,0.9999999999999997
1.6316526610644253,0.9999999999999998,0.9999999999999996
1.6386554621848735,0.9999999999999998,0.9999999999999996
1.6456582633053216,0.9999999999999998,0.9999999999999996
1.6526610644257698,1.0,1.0
1.659663865546218,0.9999999999999999,0.9999999999999998
1.666666666666666,0.9999999999999999,0.9999999999999998
1.6736694677871142,0.9999999999999998,0.9999999999999997
1.6806722689075624,1.0000000000000002,1.0000000000000002
1.6876750700280105,1.0,1.0
1.6946778711484587,0.9999999999999997,0.9999999999999993
1.7016806722689068,0.9999999999999999,0.9999999999999998
1.708683473389355,1.0,1.0000000000000002
1.7156862745098032,0.9999999999999998,0.9999999999999996
1.7226890756302513,0.9999999999999999,0.9999999999999999
1.7296918767506995,0.9999999999999999,0.9999999999999999
1.7366946778711476,1.0,1.0
1.7436974789915958,0.9999999999999999,0.9999999999999998
1.750700280112044,0.9999999999999998,0.9999999999999997
1.757703081232492,0.9999999999999998,0.9999999999999996
1.7647058823529402,0.9999999999999997,0.9999999999999993
1.7717086834733884,0.9999999999999998,0.9999999999999998
