frequency_mhz,amplitude_spectrum,power_spectrum
-0.6013986013986014,7.850462293418876e-17,6.162975822039155e-33
-0.5944055944055944,2.0014830212433605e-16,4.0059342843254506e-32
-0.5874125874125874,0.0,0.0
-0.5804195804195804,1.6653345369377348e-16,2.7733391199176196e-32
-0.5734265734265734,2.2887833992611187e-16,5.238529448733282e-32
-0.5664335664335665,2.7755575615628914e-16,7.703719777548943e-32
-0.5594405594405595,1.5700924586837752e-16,2.465190328815662e-32
-0.5524475524475524,1.7554167342883506e-16,3.0814879110195774e-32
-0.5454545454545454,2.220446049250313e-16,4.930380657631324e-32
-0.5384615384615384,1.7554167342883506e-16,3.0814879110195774e-32
-0.5314685314685315,7.850462293418876e-17,6.162975822039155e-33
-0.5244755244755245,1.7554167342883506e-16,3.0814879110195774e-32
-0.5174825174825175,1.2412670766236366e-16,1.5407439555097887e-32
-0.5104895104895105,2.7755575615628914e-16,7.703719777548943e-32
-0.5034965034965035,0.9999999999999998,0.9999999999999996
-0.4965034965034965,0.9999999999999999,0.9999999999999998
-0.48951048951048953,0.9999999999999999,0.9999999999999998
-0.4825174825174825,1.0,1.0
-0.4755244755244755,0.9999999999999999,0.9999999999999998
-0.46853146853146854,0.9999999999999998,0.9999999999999996
-0.46153846153846156,0.9999999999999996,0.9999999999999992
-0.45454545454545453,0.9999999999999999,0.9999999999999999
-0.44755244755244755,0.9999999999999996,0.9999999999999991
-0.4405594405594406,0.9999999999999998,0.9999999999999997
-0.43356643356643354,0.9999999999999999,0.9999999999999998
-0.42657342657342656,0.9999999999999998,0.9999999999999996
-0.4195804195804196,1.0,1.0
-0.4125874125874126,1.0,1.0
-0.40559440559440557,0.9999999999999998,0.9999999999999997
-0.3986013986013986,1.0,1.0
-0.3916083916083916,0.9999999999999997,0.9999999999999993
-0.38461538461538464,0.9999999999999997,0.9999999999999993
-0.3776223776223776,0.9999999999999998,0.9999999999999998
-0.3706293706293706,0.9999999999999997,0.9999999999999993
-0.36363636363636365,0.9999999999999998,0.9999999999999996
-0.35664335664335667,1.0,1.0
-0.34965034965034963,0.9999999999999999,0.9999999999999998
-0.34265734265734266,0.9999999999999998,0.9999999999999996
-0.3356643356643357,1.0,1.0
-0.32867132867132864,0.9999999999999996,0.9999999999999991
-0.32167832167832167,0.9999999999999997,0.9999999999999993
-0.3146853146853147,0.9999999999999998,0.9999999999999997
-0.3076923076923077,0.9999999999999999,0.9999999999999998
-0.3006993006993007,0.9999999999999999,0.9999999999999998
-0.2937062937062937,0.9999999999999998,0.9999999999999997
-0.2867132867132867,0.9999999999999998,0.9999999999999996
-0.27972027972027974,0.9999999999999996,0.9999999999999992
-0.2727272727272727,0.9999999999999997,0.9999999999999993
-0.26573426573426573,0.9999999999999999,0.9999999999999998
-0.25874125874125875,0.9999999999999999,0.9999999999999998
-0.2517482517482518,0.9999999999999997,0.9999999999999993
-0.24475524475524477,0.9999999999999999,0.9999999999999999
-0.23776223776223776,0.9999999999999996,0.9999999999999992
-0.23076923076923078,1.0,1.0
-0.22377622377622378,0.9999999999999999,0.9999999999999998
-0.21678321678321677,1.0,1.0
-0.2097902097902098,1.0,1.0
-0.20279720279720279,0.9999999999999996,0.9999999999999992
-0.1958041958041958,0.9999999999999998,0.9999999999999997
-0.1888111888111888,0.9999999999999998,0.9999999999999997
-0.18181818181818182,0.9999999999999999,0.9999999999999998
-0.17482517482517482,1.0,1.0
-0.16783216783216784,0.9999999999999997,0.9999999999999993
-0.16083916083916083,1.0,1.0
-0.15384615384615385,0.9999999999999999,0.9999999999999998
-0.14685314685314685,0.9999999999999998,0.9999999999999997
-0.13986013986013987,0.9999999999999999,0.9999999999999998
-0.13286713286713286,1.0,1.0
-0.1258741258741259,1.0,1.0
-0.11888111888111888,0.9999999999999998,0.9999999999999997
-0.11188811188811189,0.9999999999999997,0.9999999999999993
-0.1048951048951049,0.9999999999999998,0.9999999999999997
-0.0979020979020979,1.0,1.0
-0.09090909090909091,0.9999999999999999,0.9999999999999998
-0.08391608391608392,0.9999999999999999,0.9999999999999998
-0.07692307692307693,0.9999999999999997,0.9999999999999993
-0.06993006993006994,0.9999999999999998,0.9999999999999996
-0.06293706293706294,1.0,1.0
-0.055944055944055944,0.9999999999999998,0.9999999999999996
-0.04895104895104895,0.9999999999999998,0.9999999999999996
-0.04195804195804196,0.9999999999999998,0.9999999999999996
-0.03496503496503497,0.9999999999999998,0.9999999999999997
-0.027972027972027972,0.9999999999999998,0.9999999999999996
-0.02097902097902098,0.9999999999999998,0.9999999999999996
-0.013986013986013986,0.9999999999999997,0.9999999999999993
-0.006993006993006993,0.9999999999999998,0.9999999999999996
0.0,1.0,1.0
0.006993006993006993,0.9999999999999999,0.9999999999999998
0.013986013986013986,0.9999999999999998,0.9999999999999997
0.02097902097902098,1.0,1.0
0.027972027972027972,1.0,1.0
0.03496503496503497,0.9999999999999998,0.9999999999999996
0.04195804195804196,1.0,1.0
0.04895104895104895,1.0,1.0
0.055944055944055944,0.9999999999999998,0.9999999999999997
0.06293706293706294,0.9999999999999996,0.9999999999999992
0.06993006993006994,0.9999999999999997,0.9999999999999993
0.07692307692307693,0.9999999999999998,0.9999999999999997
0.08391608391608392,1.0,1.0
0.09090909090909091,1.0,1.0
0.0979020979020979,0.9999999999999998,0.9999999999999997
0.1048951048951049,0.9999999999999998,0.9999999999999997
0.11188811188811189,0.9999999999999999,0.9999999999999999
0.11888111888111888,0.9999999999999998,0.9999999999999997
0.1258741258741259,0.9999999999999997,0.9999999999999993
0.13286713286713286,0.9999999999999998,0.9999999999999997
0.13986013986013987,0.9999999999999996,0.9999999999999992
0.14685314685314685,1.0,1.0
0.15384615384615385,0.9999999999999999,0.9999999999999998
0.16083916083916083,0.9999999999999998,0.9999999999999996
0.16783216783216784,0.9999999999999997,0.9999999999999993
0.17482517482517482,0.9999999999999997,0.9999999999999993
0.18181818181818182,0.9999999999999999,0.9999999999999998
0.1888111888111888,0.9999999999999998,0.9999999999999996
0.1958041958041958,0.9999999999999999,0.9999999999999998
0.20279720279720279,0.9999999999999997,0.9999999999999993
0.2097902097902098,0.9999999999999998,0.9999999999999996
0.21678321678321677,1.0,1.0
0.22377622377622378,0.9999999999999998,0.9999999999999996
0.23076923076923078,0.9999999999999999,0.9999999999999998
0.23776223776223776,0.9999999999999998,0.9999999999999997
0.24475524475524477,0.9999999999999998,0.9999999999999996
0.2517482517482518,1.0,1.0
0.25874125874125875,0.9999999999999998,0.9999999999999997
0.26573426573426573,0.9999999999999994,0.9999999999999989
0.2727272727272727,1.0,1.0
0.27972027972027974,0.9999999999999996,0.9999999999999992
0.2867132867132867,0.9999999999999999,0.9999999999999999
0.2937062937062937,0.9999999999999993,0.9999999999999986
0.3006993006993007,1.0000000000000002,1.0000000000000002
0.3076923076923077,0.9999999999999998,0.9999999999999996
0.3146853146853147,1.0000000000000002,1.0000000000000004
0.32167832167832167,0.9999999999999999,0.9999999999999998
0.32867132867132864,0.9999999999999998,0.9999999999999997
0.3356643356643357,1.0,1.0
0.34265734265734266,0.9999999999999999,0.9999999999999998
0.34965034965034963,0.9999999999999996,0.9999999999999992
0.35664335664335667,1.0,1.0
0.36363636363636365,0.9999999999999999,0.9999999999999998
0.3706293706293706,0.9999999999999996,0.9999999999999991
0.3776223776223776,0.9999999999999998,0.9999999999999996
0.38461538461538464,0.9999999999999998,0.9999999999999996
0.3916083916083916,0.9999999999999997,0.9999999999999993
0.3986013986013986,0.9999999999999998,0.9999999999999996
0.40559440559440557,0.9999999999999998,0.9999999999999997
0.4125874125874126,1.0,1.0
0.4195804195804196,0.9999999999999999,0.9999999999999998
0.42657342657342656,0.9999999999999997,0.9999999999999993
0.43356643356643354,0.9999999999999999,0.9999999999999998
0.4405594405594406,0.9999999999999998,0.9999999999999996
0.44755244755244755,0.9999999999999999,0.9999999999999998
0.45454545454545453,0.9999999999999998,0.9999999999999996
0.46153846153846156,0.9999999999999996,0.9999999999999992
0.46853146853146854,0.9999999999999998,0.9999999999999996
0.4755244755244755,0.9999999999999999,0.9999999999999998
0.4825174825174825,0.9999999999999994,0.9999999999999989
0.48951048951048953,0.9999999999999996,0.9999999999999991
0.4965034965034965,1.1102230246251565e-16,1.232595164407831e-32
0.5034965034965035,1.7554167342883506e-16,3.0814879110195774e-32
0.5104895104895105,1.2412670766236366e-16,1.5407439555097887e-32
0.5174825174825175,2.220446049250313e-16,4.930380657631324e-32
0.5244755244755245,4.041272810440265e-16,1.633188592840376e-31
0.5314685314685315,1.7554167342883506e-16,3.0814879110195774e-32
0.5384615384615384,1.7554167342883506e-16,3.0814879110195774e-32
0.5454545454545454,2.220446049250313e-16,4.930380657631324e-32
0.5524475524475524,1.6653345369377348e-16,2.7733391199176196e-32
0.5594405594405595,1.2412670766236366e-16,1.5407439555097887e-32
0.5664335664335665,3.236828524569469e-16,1.0477058897466563e-31
0.5734265734265734,1.7554167342883506e-16,3.0814879110195774e-32
0.5804195804195804,5.551115123125783e-17,3.0814879110195774e-33
0.5874125874125874,5.551115123125783e-17,3.0814879110195774e-33
0.5944055944055944,0.0,0.0
0.6013986013986014,2.2887833992611187e-16,5.238529448733282e-32
0.6083916083916084,2.220446049250313e-16,4.930380657631324e-32
0.6153846153846154,5.551115123125783e-17,3.0814879110195774e-33
0.6223776223776224,2.7755575615628914e-16,7.703719777548943e-32
0.6293706293706294,5.551115123125783e-17,3.0814879110195774e-33
0.6363636363636364,1.1102230246251565e-16,1.232595164407831e-32
0.6433566433566433,5.551115123125783e-17,3.0814879110195774e-33
0.6503496503496503,1.7554167342883506e-16,3.0814879110195774e-32
0.6573426573426573,2.482534153247273e-16,6.162975822039155e-32
0.6643356643356644,1.2412670766236366e-16,1.5407439555097887e-32
0.6713286713286714,1.7554167342883506e-16,3.0814879110195774e-32
0.6783216783216783,2.0014830212433605e-16,4.0059342843254506e-32
0.6853146853146853,2.7755575615628914e-16,7.703719777548943e-32
0.6923076923076923,2.3551386880256624e-16,5.546678239835239e-32
0.6993006993006993,2.7755575615628914e-16,7.703719777548943e-32
0.7062937062937062,0.0,0.0
0.7132867132867133,1.7554167342883506e-16,3.0814879110195774e-32
0.7202797202797203,2.0014830212433605e-16,4.0059342843254506e-32
0.7272727272727273,1.2412670766236366e-16,1.5407439555097887e-32
0.7342657342657343,1.2412670766236366e-16,1.5407439555097887e-32
0.7412587412587412,1.6653345369377348e-16,2.7733391199176196e-32
0.7482517482517482,1.6653345369377348e-16,2.7733391199176196e-32
0.7552447552447552,1.1102230246251565e-16,1.232595164407831e-32
0.7622377622377622,1.7554167342883506e-16,3.0814879110195774e-32
0.7692307692307693,1.2412670766236366e-16,1.5407439555097887e-32
0.7762237762237763,2.0014830212433605e-16,4.0059342843254506e-32
0.7832167832167832,1.2412670766236366e-16,1.5407439555097887e-32
0.7902097902097902,1.2412670766236366e-16,1.5407439555097887e-32
0.7972027972027972,3.236828524569469e-16,1.0477058897466563e-31
0.8041958041958042,1.2412670766236366e-16,1.5407439555097887e-32
0.8111888111888111,5.551115123125783e-17,3.0814879110195774e-33
0.8181818181818182,2.830524433501838e-16,8.011868568650901e-32
0.8251748251748252,1.7554167342883506e-16,3.0814879110195774e-32
0.8321678321678322,1.5700924586837752e-16,2.465190328815662e-32
0.8391608391608392,2.0014830212433605e-16,4.0059342843254506e-32
0.8461538461538461,2.482534153247273e-16,6.162975822039155e-32
0.8531468531468531,2.2887833992611187e-16,5.238529448733282e-32
0.8601398601398601,1.2412670766236366e-16,1.5407439555097887e-32
0.8671328671328671,1.2412670766236366e-16,1.5407439555097887e-32
0.8741258741258742,3.925231146709438e-16,1.5407439555097887e-31
0.8811188811188811,1.5700924586837752e-16,2.465190328815662e-32
0.8881118881118881,5.551115123125783e-17,3.0814879110195774e-33
0.8951048951048951,1.6653345369377348e-16,2.7733391199176196e-32
0.9020979020979021,7.850462293418876e-17,6.162975822039155e-33
0.9090909090909091,1.7554167342883506e-16,3.0814879110195774e-32
0.916083916083916,7.850462293418876e-17,6.162975822039155e-33
0.9230769230769231,1.6653345369377348e-16,2.7733391199176196e-32
0.9300699300699301,1.2412670766236366e-16,1.5407439555097887e-32
0.9370629370629371,1.2412670766236366e-16,1.5407439555097887e-32
0.9440559440559441,5.551115123125783e-17,3.0814879110195774e-33
0.951048951048951,7.850462293418876e-17,6.162975822039155e-33
0.958041958041958,2.0014830212433605e-16,4.0059342843254506e-32
0.965034965034965,3.885780586188048e-16,1.509929076399593e-31
0.972027972027972,1.7554167342883506e-16,3.0814879110195774e-32
0.9790209790209791,5.551115123125783e-17,3.0814879110195774e-33
0.986013986013986,1.2412670766236366e-16,1.5407439555097887e-32
0.993006993006993,1.7554167342883506e-16,3.0814879110195774e-32
