time_ms,real_part,imaginary_part,amplitude,power
0.0,0.003466209711698763,0.0054469009755266275,0.006456263625555244,4.1683340002667744e-5
0.0001,0.0033381952805567015,0.0029208786799375277,0.004435660040404881,1.967507999404463e-5
0.0002,-0.002404342550260854,0.0010652580811537273,0.0026297600419920805,6.915637878458189e-6
0.0003,-0.01062065342452918,0.0025958982656617423,0.010933296253629508,0.00011953696696962904
0.0004,-0.015421651920552601,0.007058869330718622,0.01696039457639013,0.0002876549841868437
0.0005,-0.013528027585093064,0.01162569688297308,0.017837162284337967,0.0003181643583578088
0.0006,-0.006980293011003773,0.014228159932429527,0.015848186823175108,0.0002511650255822611
0.0007,-0.0006144081438617751,0.015415467873803358,0.015427707125023702,0.00023801414713550708
0.0008,0.002795671510119325,0.016770856641159734,0.017002276661401097,0.0002890774116708244
0.0009,0.004392174664253451,0.01780933831971401,0.018342947682075086,0.00033646372966734375
0.001,0.006224209528330949,0.015395463582994389,0.01660605561799286,0.0002757610831878722
0.0011,0.007232151249078365,0.0071270710982189785,0.010153775363312606,0.00010309915412861403
0.0012,0.0035376742750898704,-0.00465710142236594,0.005848395757371033,3.42037329348355e-5
0.0013,-0.006518842383397124,-0.013148571887469571,0.01467583894363555,0.00021538024869952982
0.0014,-0.0181870619255651,-0.01250715630415018,0.022072566237317837,0.00048719818030078336
0.0015,-0.02268965071057605,-0.003586369216049999,0.02297133634601556,0.0005276822935217754
0.0016,-0.015178429423089657,0.006114654894477774,0.016363793088103835,0.00026777372423027483
0.0017,-0.0005564133451532415,0.008987860356967222,0.00900506688520455,8.109122960700757e-5
0.0018,0.009549627895198986,0.004302031175742795,0.010473913555773961,0.00010970286517382555
0.0019,0.0068334746802058855,-0.0013755183606477064,0.006970539933569987,4.858842696549388e-5
0.002,-0.006024237018488856,-0.0009915492567591922,0.006105292915455507,3.727460158351121e-5
0.0021,-0.017805361139531767,0.005697340405384067,0.01869466696691786,0.00034949057300396984
0.0022,-0.019254946363270183,0.011810290340000121,0.022588402275670404,0.0005102359173675118
0.0023,-0.011431429819037742,0.010431736804500524,0.015475746200618439,0.00023949872046595606
0.0024,-0.003741503148273586,0.0018658434732708848,0.004180935024045305,1.7480217675288715e-5
0.0025,-0.0038554472292879694,-0.006441660428397642,0.007507293947395984,5.6359462412608374e-5
0.0026,-0.009841847799229845,-0.00726527330227506,0.012232994901493096,0.00014964616425995608
0.0027,-0.012445074254972903,-0.0006683807084064195,0.012463009507464849,0.00015532660598315922
0.0028,-0.005006870967218289,0.00642518033769913,0.008145655237875521,6.635169925432891e-5
0.0029,0.009149115436915085,0.007504053801898645,0.011832883703467528,0.00014001713673978742
0.003,0.01926931393084098,0.002900741310297874,0.01948642500600279,0.00037972075951457087
0.0031,0.016976816405207127,-0.0011469217065517019,0.017015514234282467,0.0002895277246570693
0.0032,0.0036982001697506797,0.0006150674682940022,0.0037489988645100373,1.405499248609755e-5
0.0033,-0.011030545796785154,0.007182872143662089,0.013163076874620594,0.00017326659280717145
0.0034,-0.017979899952606095,0.013053396785135103,0.022218640145965283,0.0004936679699359001
0.0035,-0.015094743001037516,0.01455219820465601,0.020967063190989926,0.0004396177388549647
0.0036,-0.007238913915218179,0.01338305394508281,0.015215387197470065,0.00023150800756893594
0.0037,-0.0006635347915052785,0.01348247482664123,0.013498792756041276,0.00018221740587055245
0.0038,0.0017734214879754973,0.015098679487295923,0.015202471708051422,0.0002311151460341039
0.0039,0.0010609300715263184,0.013420391596976475,0.013462261445718013,0.00018123248323286562
0.004,-0.0003194284750451623,0.004056043854031116,0.0040686024991996046,1.655352629649327e-5
0.0041,-0.00020494311819881496,-0.010405879660443217,0.010407897635417197,0.00010832433318932291
0.0042,0.0028831607117713294,-0.020598072526921335,0.02079887515021457,0.0004325932075142132
0.0043,0.009200077794772207,-0.018465607942354894,0.02063056247683569,0.00042562010811062075
0.0044,0.016394544518446925,-0.005671334870529343,0.01734777015010921,0.0003009451291810202
0.0045,0.01938250619200489,0.006572451757401644,0.02046652555727229,0.00041887866838647976
0.0046,0.01361710219012623,0.007102868813577248,0.01535826218812626,0.00023587621743922883
0.0047,1.5307406230474915e-5,-0.00483763498025147,0.004837659198293958,2.340294651883814e-5
0.0048,-0.013603072353469423,-0.018466593578753326,0.022935968605153297,0.0005260586558565777
0.0049,-0.017644415478870867,-0.021000726793082153,0.02742910722988804,0.0007523559234286965
0.005,-0.008933642213365326,-0.009203213898806111,0.01282611044953227,0.0001645091092636009
0.0051,0.005764559975914888,0.007622542304781644,0.009556845865875713,9.133330290410572e-5
0.0052,0.015080139047685055,0.0157437091465858,0.021800802081341063,0.0004752749713898049
0.0053,0.012798171064985604,0.008686659602971126,0.01546774830628315,0.00023925123766652522
0.0054,0.0027521911802998863,-0.007765220172876549,0.008238519322437096,6.787320062616938e-5
0.0055,-0.005942186150526408,-0.02096828392557645,0.02179400162960202,0.0004749785070310956
0.0056,-0.008378673254508213,-0.021746196789197262,0.023304489702636797,0.0005430992403003045
0.0057,-0.00825320180016576,-0.010757037976507393,0.013558362953626873,0.00018382920598228162
0.0058,-0.012654697478736682,0.0034847387798424135,0.013125729413715724,0.0001722847726420821
0.0059,-0.022918389748211518,0.0119466810484649,0.025845227349061514,0.0006679757767246771
0.006,-0.03152099497259647,0.01122704033012385,0.03346071664858181,0.0011196195586366795
0.0061,-0.028760978674377123,0.004332246850991086,0.029085430323203022,0.0008459622570858979
0.0062,-0.012636052724895338,-0.0030882992449555143,0.013007975272605945,0.0001692074206927277
0.0063,0.008225047923978556,-0.0071859434624358415,0.010921959384518346,0.00011928919679706836
0.0064,0.021735674169704667,-0.00783147751202965,0.023103496956802725,0.0005337715716329928
0.0065,0.022585889754739526,-0.007474673744653884,0.023790610828691768,0.0005659931636022659
0.0066,0.01566321747383041,-0.008536823592526846,0.017838546428519036,0.00031821373868242927
0.0067,0.01000348798699535,-0.011387904426899059,0.015157642928310042,0.00022975413914214747
0.0068,0.010060699191752837,-0.014154499863635029,0.017365699946059767,0.00030156753461658026
0.0069,0.01298167318135138,-0.014316799143255501,0.019326007769214497,0.0003734945762957391
0.007,0.013517607376798588,-0.01086431919553503,0.017342408736267016,0.00030075914077575054
0.0071,0.010219482991229555,-0.005296426264062793,0.011510428479369669,0.00013248996377868434
0.0072,0.006097706959837694,-0.0005292294204279049,0.006120630192022674,3.7462113947499516e-5
0.0073,0.003841701391041111,0.0014703973780168396,0.004113482469539162,1.6920738027206003e-5
0.0074,0.0019023719596561813,0.001202362577175318,0.0022504876893415285,5.064694839877772e-6
0.0075,-0.003610468659669541,0.0007996125816569792,0.0036979540590981,1.3674864223200112e-5
0.0076,-0.013337706133838324,0.0016098880369870958,0.013434513180769245,0.0001804861444042626
0.0077,-0.022126991138164652,0.0026970118293771876,0.022290751661534824,0.0004968776096362174
0.0078,-0.02314647402233163,0.001974722302427832,0.023230557200338068,0.0005396587878381789
